it	post	prior	lik	mu	sig
2788	-99.1516196577	-59.4366830872	-39.7149365705	101.71379559302646	5.483251340157379
2789	-99.2860610021	-60.5235175353	-38.7625434668	100.949635866233	5.591934784967592
2790	-99.0813776287	-49.4197270497	-49.6616505791	102.60068037609804	4.481555736403482
2791	-98.8401641361	-57.9403810806	-40.8997830555	102.0283762919079	5.333621139498966
2792	-98.8401641361	-57.9403810806	-40.8997830555	102.0283762919079	5.333621139498966
2793	-98.8401641361	-57.9403810806	-40.8997830555	102.0283762919079	5.333621139498966
2794	-98.8401641361	-57.9403810806	-40.8997830555	102.0283762919079	5.333621139498966
2795	-98.8401641361	-57.9403810806	-40.8997830555	102.0283762919079	5.333621139498966
2796	-98.8401641361	-57.9403810806	-40.8997830555	102.0283762919079	5.333621139498966
2797	-98.8401641361	-57.9403810806	-40.8997830555	102.0283762919079	5.333621139498966
2798	-98.6099357089	-56.9695032662	-41.6404324426	102.05916334229319	5.236533358059471
2799	-97.9556654992	-56.877621505	-41.0780439942	100.31478324614831	5.227345181938186
2800	-97.9556654992	-56.877621505	-41.0780439942	100.31478324614831	5.227345181938186
2801	-97.6155489868	-50.1097816739	-47.5057673129	100.44306293621584	4.550561198822715
2802	-97.704886435	-53.3179218938	-44.3869645412	101.31453161444011	4.871375220815913
2803	-99.8229397204	-58.5751649124	-41.2477748081	103.1955745780682	5.397099522671249
2804	-99.5799670029	-56.2572142216	-43.3227527813	103.48424584253932	5.165304453598501
2805	-99.0776861803	-56.4171186256	-42.6605675547	102.89266713324498	5.181294893993225
2806	-99.0776861803	-56.4171186256	-42.6605675547	102.89266713324498	5.181294893993225
2807	-99.0776861803	-56.4171186256	-42.6605675547	102.89266713324498	5.181294893993225
2808	-98.853957308	-55.06394791	-43.7900093981	102.85927606896176	5.04597782243352
2809	-98.853957308	-55.06394791	-43.7900093981	102.85927606896176	5.04597782243352
2810	-98.853957308	-55.06394791	-43.7900093981	102.85927606896176	5.04597782243352
2811	-98.853957308	-55.06394791	-43.7900093981	102.85927606896176	5.04597782243352
2812	-101.063906644	-46.229347239	-54.8345594051	102.99356764287523	4.1625177553307475
2813	-99.236171876	-48.7058406328	-50.5303312432	102.51386570601284	4.410167094714063
2814	-98.280026196	-49.4606554018	-48.8193707941	101.63468820198229	4.485648571614673
2815	-97.9249653966	-56.0508249063	-41.8741404903	100.99837428150259	5.144665522063339
2816	-97.7883367221	-51.0399361433	-46.7484005788	101.30578655865064	4.64357664576584
2817	-97.9879635408	-52.8693000509	-45.1186634899	101.85482208416943	4.826513036520797
2818	-97.7911682486	-54.6942969639	-43.0968712847	101.24639932520691	5.0090127278201795
2819	-97.7911682486	-54.6942969639	-43.0968712847	101.24639932520691	5.0090127278201795
2820	-98.400712128	-58.2158272906	-40.1848848373	100.69092685438793	5.361165760499004
2821	-98.400712128	-58.2158272906	-40.1848848373	100.69092685438793	5.361165760499004
2822	-98.400712128	-58.2158272906	-40.1848848373	100.69092685438793	5.361165760499004
2823	-98.400712128	-58.2158272906	-40.1848848373	100.69092685438793	5.361165760499004
2824	-98.400712128	-58.2158272906	-40.1848848373	100.69092685438793	5.361165760499004
2825	-98.400712128	-58.2158272906	-40.1848848373	100.69092685438793	5.361165760499004
2826	-98.400712128	-58.2158272906	-40.1848848373	100.69092685438793	5.361165760499004
2827	-98.400712128	-58.2158272906	-40.1848848373	100.69092685438793	5.361165760499004
2828	-97.5055726518	-54.610196489	-42.8953761628	99.30780232624224	5.000602680337817
2829	-97.5055726518	-54.610196489	-42.8953761628	99.30780232624224	5.000602680337817
2830	-97.5055726518	-54.610196489	-42.8953761628	99.30780232624224	5.000602680337817
2831	-97.8158261916	-49.6409741588	-48.1748520328	98.74253198841262	4.503680447311911
2832	-97.8158261916	-49.6409741588	-48.1748520328	98.74253198841262	4.503680447311911
2833	-97.8158261916	-49.6409741588	-48.1748520328	98.74253198841262	4.503680447311911
2834	-97.8158261916	-49.6409741588	-48.1748520328	98.74253198841262	4.503680447311911
2835	-97.8461051196	-49.9545116674	-47.8915934522	98.49219408877102	4.53503419817314
2836	-98.3175739642	-49.8144716887	-48.5031022755	97.71778359824614	4.521030200301583
2837	-98.3175739642	-49.8144716887	-48.5031022755	97.71778359824614	4.521030200301583
2838	-98.3175739642	-49.8144716887	-48.5031022755	97.71778359824614	4.521030200301583
2839	-99.9930085784	-45.9141379775	-54.0788706009	97.74596919549545	4.130996829181873
2840	-100.184556132	-62.4163782863	-37.7681778453	98.30539573951741	5.781220860067949
2841	-100.184556132	-62.4163782863	-37.7681778453	98.30539573951741	5.781220860067949
2842	-100.184556132	-62.4163782863	-37.7681778453	98.30539573951741	5.781220860067949
2843	-98.0560301415	-48.4564657736	-49.5995643679	99.04861488699825	4.385229608797073
2844	-98.0560301415	-48.4564657736	-49.5995643679	99.04861488699825	4.385229608797073
2845	-97.5886685712	-55.0689151322	-42.519753439	99.19278108856231	5.046474544650415
2846	-98.1758520095	-56.862243907	-41.3136081025	98.33999177648143	5.225807422130071
2847	-98.4941520837	-58.8171034147	-39.677048669	99.82390148787763	5.421293372904218
2848	-98.4941520837	-58.8171034147	-39.677048669	99.82390148787763	5.421293372904218
2849	-98.4941520837	-58.8171034147	-39.677048669	99.82390148787763	5.421293372904218
2850	-98.4941520837	-58.8171034147	-39.677048669	99.82390148787763	5.421293372904218
2851	-99.4517816221	-45.7316851374	-53.7200964846	98.82568667202298	4.112751545176957
2852	-98.3280353952	-56.5412858123	-41.7867495829	97.82142152046391	5.193711612665968
2853	-98.3280353952	-56.5412858123	-41.7867495829	97.82142152046391	5.193711612665968
2854	-98.0678112424	-54.9828393181	-43.0849719243	97.79401333408094	5.037866963241536
2855	-98.0678112424	-54.9828393181	-43.0849719243	97.79401333408094	5.037866963241536
2856	-98.0678112424	-54.9828393181	-43.0849719243	97.79401333408094	5.037866963241536
2857	-98.0216305274	-50.8953151416	-47.1263153858	97.8534337589102	4.629114545590491
2858	-98.0216305274	-50.8953151416	-47.1263153858	97.8534337589102	4.629114545590491
2859	-99.6324206965	-60.357813912	-39.2746067845	97.52242370013684	5.5753644226359445
2860	-98.2670062516	-55.5234560335	-42.7435502181	97.582386810392	5.091928634787663
2861	-97.9233550944	-55.1658467532	-42.7575083411	98.13771822559468	5.056167706759384
2862	-97.5285604624	-51.2299317895	-46.2986286729	98.83132315115512	4.6625762103808395
2863	-97.5285604624	-51.2299317895	-46.2986286729	98.83132315115512	4.6625762103808395
2864	-97.5285604624	-51.2299317895	-46.2986286729	98.83132315115512	4.6625762103808395
2865	-97.5285604624	-51.2299317895	-46.2986286729	98.83132315115512	4.6625762103808395
2866	-97.5285604624	-51.2299317895	-46.2986286729	98.83132315115512	4.6625762103808395
2867	-97.5285604624	-51.2299317895	-46.2986286729	98.83132315115512	4.6625762103808395
2868	-97.5285604624	-51.2299317895	-46.2986286729	98.83132315115512	4.6625762103808395
2869	-97.4265095019	-54.203068273	-43.2234412289	99.7205044676219	4.959889858731737
2870	-97.4239524044	-53.7957879001	-43.6281645043	100.2788048160124	4.919161821445188
2871	-97.4239524044	-53.7957879001	-43.6281645043	100.2788048160124	4.919161821445188
2872	-97.4239524044	-53.7957879001	-43.6281645043	100.2788048160124	4.919161821445188
2873	-98.8353678365	-59.6920447964	-39.1433230402	100.27403016672098	5.508787511072389
2874	-98.0045746275	-56.7662865271	-41.2382881005	100.71456341724146	5.216211684139707
2875	-98.0045746275	-56.7662865271	-41.2382881005	100.71456341724146	5.216211684139707
2876	-98.0045746275	-56.7662865271	-41.2382881005	100.71456341724146	5.216211684139707
2877	-98.0045746275	-56.7662865271	-41.2382881005	100.71456341724146	5.216211684139707
2878	-98.0045746275	-56.7662865271	-41.2382881005	100.71456341724146	5.216211684139707
2879	-98.0045746275	-56.7662865271	-41.2382881005	100.71456341724146	5.216211684139707
2880	-98.0045746275	-56.7662865271	-41.2382881005	100.71456341724146	5.216211684139707
2881	-98.0045746275	-56.7662865271	-41.2382881005	100.71456341724146	5.216211684139707
2882	-98.0045746275	-56.7662865271	-41.2382881005	100.71456341724146	5.216211684139707
2883	-98.0045746275	-56.7662865271	-41.2382881005	100.71456341724146	5.216211684139707
2884	-97.9107454654	-51.142818431	-46.7679270344	101.55652676683907	4.653864874534639
2885	-97.656518793	-49.5468299892	-48.1096888038	99.67597224418564	4.494266030358818
2886	-97.8935207209	-56.1672986011	-41.7262221199	98.72746181936925	5.15631289153965
2887	-97.8935207209	-56.1672986011	-41.7262221199	98.72746181936925	5.15631289153965
2888	-97.8935207209	-56.1672986011	-41.7262221199	98.72746181936925	5.15631289153965
2889	-97.8935207209	-56.1672986011	-41.7262221199	98.72746181936925	5.15631289153965
2890	-97.8935207209	-56.1672986011	-41.7262221199	98.72746181936925	5.15631289153965
2891	-97.8935207209	-56.1672986011	-41.7262221199	98.72746181936925	5.15631289153965
2892	-97.8024731452	-56.1514108071	-41.6510623381	99.12099050812725	5.154724112146146
2893	-97.4382748463	-50.9965878122	-46.4416870341	99.35427073906934	4.63924181265334
2894	-97.6758272524	-55.1978947959	-42.4779324565	98.86523087695639	5.059372511023396
2895	-98.1093573328	-50.8660951726	-47.2432621602	97.72456546140111	4.626192548692446
2896	-98.1093573328	-50.8660951726	-47.2432621602	97.72456546140111	4.626192548692446
2897	-98.1093573328	-50.8660951726	-47.2432621602	97.72456546140111	4.626192548692446
2898	-99.9400312702	-58.0146171074	-41.9254141628	96.04234870658699	5.34104474217312
2899	-99.9400312702	-58.0146171074	-41.9254141628	96.04234870658699	5.34104474217312
2900	-99.9400312702	-58.0146171074	-41.9254141628	96.04234870658699	5.34104474217312
2901	-99.9400312702	-58.0146171074	-41.9254141628	96.04234870658699	5.34104474217312
2902	-99.4523847502	-58.3035385441	-41.1488462061	96.72247433130786	5.36993688584215
2903	-99.4523847502	-58.3035385441	-41.1488462061	96.72247433130786	5.36993688584215
2904	-98.268601122	-53.6440538055	-44.6245473165	97.29114960993668	4.903988411985874
2905	-98.4761356956	-54.8050814102	-43.6710542854	97.12262429786016	5.020091172453914
2906	-98.4761356956	-54.8050814102	-43.6710542854	97.12262429786016	5.020091172453914
2907	-98.4761356956	-54.8050814102	-43.6710542854	97.12262429786016	5.020091172453914
2908	-98.4761356956	-54.8050814102	-43.6710542854	97.12262429786016	5.020091172453914
2909	-98.4761356956	-54.8050814102	-43.6710542854	97.12262429786016	5.020091172453914
2910	-99.3253488369	-53.4540055314	-45.8713433055	96.11045504119824	4.884983584576717
2911	-99.3253488369	-53.4540055314	-45.8713433055	96.11045504119824	4.884983584576717
2912	-99.3253488369	-53.4540055314	-45.8713433055	96.11045504119824	4.884983584576717
2913	-98.0527434948	-49.3376551003	-48.7150883945	98.36039506966723	4.473348541461222
2914	-98.0527434948	-49.3376551003	-48.7150883945	98.36039506966723	4.473348541461222
2915	-98.0527434948	-49.3376551003	-48.7150883945	98.36039506966723	4.473348541461222
2916	-98.0527434948	-49.3376551003	-48.7150883945	98.36039506966723	4.473348541461222
2917	-98.0527434948	-49.3376551003	-48.7150883945	98.36039506966723	4.473348541461222
2918	-98.0067728723	-54.9507254277	-43.0560474447	97.90097853183443	5.034655574200857
2919	-98.2342778127	-56.6562251627	-41.57805265	98.07438043614083	5.205205547702693
2920	-98.2342778127	-56.6562251627	-41.57805265	98.07438043614083	5.205205547702693
2921	-98.0151237298	-57.1139123758	-40.901211354	99.23440233804004	5.250974269016153
2922	-98.0151237298	-57.1139123758	-40.901211354	99.23440233804004	5.250974269016153
2923	-98.0151237298	-57.1139123758	-40.901211354	99.23440233804004	5.250974269016153
2924	-98.0151237298	-57.1139123758	-40.901211354	99.23440233804004	5.250974269016153
2925	-97.4131741418	-51.8887543657	-45.5244197762	99.09909554876614	4.728458468000109
2926	-97.4131741418	-51.8887543657	-45.5244197762	99.09909554876614	4.728458468000109
2927	-97.4131741418	-51.8887543657	-45.5244197762	99.09909554876614	4.728458468000109
2928	-97.4131741418	-51.8887543657	-45.5244197762	99.09909554876614	4.728458468000109
2929	-97.4131741418	-51.8887543657	-45.5244197762	99.09909554876614	4.728458468000109
2930	-97.4027575094	-53.3434993495	-44.05925816	99.19746706158907	4.873932966382131
2931	-97.4027575094	-53.3434993495	-44.05925816	99.19746706158907	4.873932966382131
2932	-97.4027575094	-53.3434993495	-44.05925816	99.19746706158907	4.873932966382131
2933	-97.6112769899	-53.6197368494	-43.9915401405	98.48977244021435	4.901556716376918
2934	-97.6112769899	-53.6197368494	-43.9915401405	98.48977244021435	4.901556716376918
2935	-97.6112769899	-53.6197368494	-43.9915401405	98.48977244021435	4.901556716376918
2936	-97.6112769899	-53.6197368494	-43.9915401405	98.48977244021435	4.901556716376918
2937	-97.6112769899	-53.6197368494	-43.9915401405	98.48977244021435	4.901556716376918
2938	-97.6112769899	-53.6197368494	-43.9915401405	98.48977244021435	4.901556716376918
2939	-99.0704770412	-47.461583895	-51.6088931462	97.81576861127643	4.285741420930852
2940	-99.0704770412	-47.461583895	-51.6088931462	97.81576861127643	4.285741420930852
2941	-98.868971475	-47.5458413577	-51.3231301173	98.04845031245102	4.29416716720172
2942	-98.868971475	-47.5458413577	-51.3231301173	98.04845031245102	4.29416716720172
2943	-98.4774336363	-47.4165748742	-51.0608587621	98.99405879387581	4.281240518855407
2944	-98.4774336363	-47.4165748742	-51.0608587621	98.99405879387581	4.281240518855407
2945	-98.4774336363	-47.4165748742	-51.0608587621	98.99405879387581	4.281240518855407
2946	-97.4286854963	-53.4746156063	-43.95406989	99.09758986214953	4.887044592068911
2947	-97.4286854963	-53.4746156063	-43.95406989	99.09758986214953	4.887044592068911
2948	-97.4286854963	-53.4746156063	-43.95406989	99.09758986214953	4.887044592068911
2949	-97.4286854963	-53.4746156063	-43.95406989	99.09758986214953	4.887044592068911
2950	-98.0201892609	-52.8721716879	-45.148017573	97.63434517965005	4.82680020022427
2951	-99.1076412902	-48.9668037032	-50.140837587	97.06260494847487	4.436263401759012
2952	-99.3075011087	-56.8404013777	-42.467099731	96.46720480780931	5.22362316920408
2953	-99.3075011087	-56.8404013777	-42.467099731	96.46720480780931	5.22362316920408
2954	-99.3075011087	-56.8404013777	-42.467099731	96.46720480780931	5.22362316920408
2955	-99.3075011087	-56.8404013777	-42.467099731	96.46720480780931	5.22362316920408
2956	-97.838815408	-53.7635355218	-44.0752798862	97.9975035170524	4.915936583616613
2957	-97.838815408	-53.7635355218	-44.0752798862	97.9975035170524	4.915936583616613
2958	-99.0580875419	-46.2889295625	-52.7691579794	98.97463569370183	4.168475987688155
2959	-98.1125334319	-57.3244369555	-40.7880964764	98.98699525528316	5.272026726988602
2960	-98.1125334319	-57.3244369555	-40.7880964764	98.98699525528316	5.272026726988602
2961	-98.1125334319	-57.3244369555	-40.7880964764	98.98699525528316	5.272026726988602
2962	-98.1125334319	-57.3244369555	-40.7880964764	98.98699525528316	5.272026726988602
2963	-99.3719593739	-57.5162326603	-41.8557267136	96.56610871486538	5.291206297466524
2964	-99.0964489749	-56.5030880915	-42.5933608834	96.64364770926628	5.189891840583622
2965	-98.0941000938	-56.9348732478	-41.159226846	98.64450110324532	5.233070356210602
2966	-98.4617117984	-58.5265227462	-39.9351890522	99.03677730916161	5.392235306057342
2967	-97.9868007399	-48.5209777919	-49.465822948	99.26241455390645	4.39168081062548
2968	-97.9868007399	-48.5209777919	-49.465822948	99.26241455390645	4.39168081062548
2969	-97.741504087	-49.3230061199	-48.4184979671	99.33822091794623	4.471883643425479
2970	-97.5424795613	-50.2241882805	-47.3182912807	99.3942118567906	4.562001859487077
2971	-97.5424795613	-50.2241882805	-47.3182912807	99.3942118567906	4.562001859487077
2972	-97.8210480103	-56.4737725836	-41.3472754267	99.66184410845298	5.186960289794971
2973	-97.8210480103	-56.4737725836	-41.3472754267	99.66184410845298	5.186960289794971
2974	-97.8210480103	-56.4737725836	-41.3472754267	99.66184410845298	5.186960289794971
2975	-97.8210480103	-56.4737725836	-41.3472754267	99.66184410845298	5.186960289794971
2976	-97.8210480103	-56.4737725836	-41.3472754267	99.66184410845298	5.186960289794971
2977	-97.6528719062	-49.5790578387	-48.0738140675	99.94459456726707	4.497488815302634
2978	-99.0641395704	-59.60325477	-39.4608848004	98.18373623620361	5.499908508438939
