it	joined_post	joined_prior	joined_lik	shape_sp0	rate_sp0	shape_sp1	rate_sp1	mean_bm_sp0	mean_bm_sp1	sp1-sp0
30460	-71.1512932381	-16.043004935	-55.1082883031	30.8101157582	0.325759555338	36.9332161027	0.257554214218	94.57931549	143.399773965	48.8204584754
30470	-70.4747797835	-14.3988663209	-56.0759134626	21.372561914	0.238823941145	30.0497976102	0.224076023841	89.4908685101	134.10536788	44.6144993697
30480	-69.48743052	-13.2478329976	-56.2395975225	17.0809698284	0.173583724064	22.9421560147	0.178216688732	98.4019090529	128.731804961	30.3298959084
30490	-69.6088135195	-13.5121422918	-56.0966712276	19.689143632	0.208502863186	22.9421560147	0.178216688732	94.4310468027	128.731804961	34.3007581587
30500	-69.577125981	-13.1821041841	-56.3950217969	22.2923173327	0.235131268945	17.059609135	0.130580384482	94.8079659196	130.644500724	35.8365348045
30510	-70.9641026746	-14.4926917632	-56.4714109114	32.9323615788	0.347420400875	19.4155464111	0.128185521677	94.791098899	151.464425601	56.6733267016
30520	-72.6457457645	-15.2003180546	-57.4454277099	32.9323615788	0.347420400875	26.4542491803	0.165745665923	94.791098899	159.607486766	64.8163878671
30530	-72.2761069426	-14.5724413077	-57.7036656349	27.5943259635	0.280878813554	25.5870849446	0.158719635556	98.2428173	161.209322684	62.966505384
30540	-70.4248833988	-14.1388799498	-56.2860034489	23.8115877166	0.213200873545	25.0750567017	0.185550486804	111.686163948	135.138727651	23.4525637031
30550	-69.9124500512	-14.6632124535	-55.2492375977	30.9587787779	0.296787454721	23.1063447018	0.166809880653	104.312962982	138.519041026	34.2060780445
30560	-69.4845097882	-14.0078346466	-55.4766751416	24.4552249199	0.246563243849	23.1063447018	0.166809880653	99.1843899283	138.519041026	39.3346510982
30570	-69.6237976666	-14.2293444839	-55.3944531827	22.5065416883	0.236016756361	27.2379312323	0.209551442218	95.359931368	129.982074779	34.6221434106
30580	-70.0954559961	-14.4584697046	-55.6369862915	22.5065416883	0.236016756361	29.5005179695	0.238216911656	95.359931368	123.838890213	28.4789588454
30590	-73.5288124026	-15.6895880736	-57.839224329	17.5500544418	0.206990842754	46.6512763109	0.384155420741	84.786622482	121.438547505	36.6519250227
30600	-70.536271604	-14.825438534	-55.7108330701	15.1353429283	0.144160862143	40.5691908936	0.302286935862	104.989264793	134.207556069	29.2182912765
30610	-70.5186416741	-14.249911608	-56.2687300661	16.188491347	0.176289979031	33.7634443368	0.267486697187	91.8287666489	126.224760677	34.3959940284
30620	-72.3165446007	-17.1839611915	-55.1325834091	23.1761361736	0.210677281868	55.9158786319	0.433516108077	110.007761483	128.982239853	18.9744783696
30630	-72.7276926686	-18.2683838883	-54.4593087803	29.3681597734	0.270960947135	60.4850051769	0.45630926559	108.385212275	132.552656144	24.1674438687
30640	-72.7368168313	-18.2146384027	-54.5221784286	29.3681597734	0.270960947135	59.9594780713	0.444381515563	108.385212275	134.927930104	26.542717829
30650	-72.0237458258	-17.2503846497	-54.7733611761	19.8064880909	0.190095099619	59.9594780713	0.444381515563	104.192523272	134.927930104	30.7354068319
30660	-71.9932018834	-17.0872231134	-54.90597877	19.8064880909	0.190095099619	58.3459119946	0.426332228784	104.192523272	136.85550389	32.6629806175
30670	-72.1996499596	-17.3644366872	-54.8352132724	22.527612068	0.241106861354	58.3459119946	0.426332228784	93.4341392923	136.85550389	43.4213645972
30680	-71.8906353523	-17.1747652868	-54.7158700655	22.527612068	0.241106861354	56.4420909874	0.433439231385	93.4341392923	130.219156229	36.7850169365
30690	-72.3567836639	-16.6927984906	-55.6639851733	17.750951659	0.19809930824	56.4420909874	0.433439231385	89.6063283446	130.219156229	40.6128278842
30700	-71.9532946559	-16.4708056901	-55.4824889658	15.562787486	0.166335476786	56.4420909874	0.433439231385	93.562646927	130.219156229	36.6565093017
30710	-71.173025124	-15.7604869631	-55.4125381608	15.8893243979	0.166589355442	49.0676384642	0.377913694164	95.3801901431	129.838212327	34.4580221841
30720	-71.559987955	-16.3290981901	-55.2308897649	21.5457260552	0.196299967332	49.0676384642	0.377913694164	109.75919328	129.838212327	20.0790190475
30730	-71.1331399519	-15.6978008597	-55.4353390923	15.2798245046	0.149228214135	49.0676384642	0.377913694164	102.392329716	129.838212327	27.4458826116
30740	-71.1331399519	-15.6978008597	-55.4353390923	15.2798245046	0.149228214135	49.0676384642	0.377913694164	102.392329716	129.838212327	27.4458826116
30750	-73.6268793635	-15.4641931363	-58.1626862272	13.080523649	0.143698696656	48.9860708111	0.328234486407	91.0274341624	149.241084772	58.21365061
30760	-73.5382966825	-15.4691083861	-58.0691882964	13.1522145883	0.121160255669	48.9860708111	0.328234486407	108.552218842	149.241084772	40.6888659309
30770	-73.1047300451	-15.6068712108	-57.4978588343	14.5078685985	0.143134491879	48.9860708111	0.328234486407	101.358298814	149.241084772	47.8827859584
30780	-72.9527189188	-15.8873575021	-57.0653614167	17.2865236385	0.169342364779	48.9860708111	0.328234486407	102.080325033	149.241084772	47.160759739
30790	-75.4731401447	-16.31118287	-59.1619572747	18.0736263513	0.146847863657	52.3503384098	0.437612355225	123.077216796	119.627194673	-3.45002212292
30800	-74.6089437694	-15.9231948849	-58.6857488845	14.2214769838	0.119117379963	52.3503384098	0.437612355225	119.390444855	119.627194673	0.236749818087
30810	-74.6299919414	-16.462259166	-58.1677327754	14.8667536515	0.137327123921	57.0303009538	0.484806211512	108.257955362	117.635252188	9.37729682609
30820	-73.0775575978	-16.4366054803	-56.6409521175	12.3781525484	0.130695059721	59.2772389458	0.47656452907	94.7101793658	124.38449639	29.6743170246
30830	-73.0775575978	-16.4366054803	-56.6409521175	12.3781525484	0.130695059721	59.2772389458	0.47656452907	94.7101793658	124.38449639	29.6743170246
30840	-71.2278691594	-14.6369883105	-56.5908808489	12.3781525484	0.130695059721	41.4269298095	0.330701967248	94.7101793658	125.269680595	30.5595012296
30850	-70.7623165493	-14.2556288418	-56.5066877074	16.3423059077	0.177840418024	33.6958878634	0.236850509455	91.893092073	142.266478298	50.3733862255
30860	-70.5743655371	-14.0530879214	-56.5212776157	14.345429859	0.149307262451	33.6958878634	0.236850509455	96.0799201823	142.266478298	46.1865581162
30870	-72.2955872302	-15.2076254561	-57.0879617741	20.4059150017	0.171426631192	39.1097631568	0.285746051326	119.03585143	136.868954008	17.8331025777
30880	-69.784232026	-14.4092274292	-55.3750045968	24.7974972672	0.239602327781	26.7389734378	0.212797539388	103.494392132	125.654523613	22.1601314809
30890	-73.492634627	-16.0356462795	-57.4569883476	31.487269609	0.336920778162	36.1095357927	0.319332895181	93.4560040518	113.078033418	19.6220293662
30900	-70.2833294867	-14.7080789766	-55.5752505101	17.4926655491	0.163960202896	37.0429891229	0.277771171355	106.688484401	133.357932511	26.6694481093
30910	-70.2256596221	-14.5185582677	-55.7071013545	15.6119443002	0.14947436229	37.0429891229	0.277771171355	104.445632422	133.357932511	28.9123000889
30920	-70.2256596221	-14.5185582677	-55.7071013545	15.6119443002	0.14947436229	37.0429891229	0.277771171355	104.445632422	133.357932511	28.9123000889
30930	-70.2256596221	-14.5185582677	-55.7071013545	15.6119443002	0.14947436229	37.0429891229	0.277771171355	104.445632422	133.357932511	28.9123000889
30940	-70.879687892	-14.0297998546	-56.8498880375	10.7741302525	0.0997042792156	37.0429891229	0.277771171355	108.06086095	133.357932511	25.2970715602
30950	-71.3984374335	-14.1105269576	-57.2879104758	11.58129744	0.0998081221751	37.0429891229	0.277771171355	116.035621026	133.357932511	17.3223114844
30960	-70.8012170093	-12.6569166695	-58.1443003398	11.58129744	0.0998081221751	22.6109164223	0.17374099089	116.035621026	130.141518743	14.1058977168
30970	-69.9430295483	-12.6946410692	-57.2483884791	11.9338121414	0.124537417179	22.6109164223	0.17374099089	95.8251135414	130.141518743	34.3164052015
30980	-70.1709380176	-12.6627806366	-57.508157381	11.6139377718	0.125807461372	22.6109164223	0.17374099089	92.3151746736	130.141518743	37.8263440694
30990	-70.1709380176	-12.6627806366	-57.508157381	11.6139377718	0.125807461372	22.6109164223	0.17374099089	92.3151746736	130.141518743	37.8263440694
31000	-70.7572292824	-13.2712594225	-57.4859698599	17.6205774998	0.203955592641	22.6109164223	0.17374099089	86.3941864581	130.141518743	43.7473322849
31010	-69.6261925467	-12.9412497217	-56.6849428249	14.377611055	0.146825029348	22.6109164223	0.17374099089	97.9234338916	130.141518743	32.2180848514
31020	-70.0033837129	-13.9757274627	-56.0276562503	14.377611055	0.146825029348	32.885656979	0.243777843774	97.9234338916	134.900106055	36.9766721633
31030	-73.1149911327	-14.0152404073	-59.0997507254	14.7323082596	0.187257270529	32.885656979	0.243777843774	78.6741589149	134.900106055	56.2259471401
31040	-70.9989759687	-13.9808098233	-57.0181661455	14.4093748774	0.165884812828	32.885656979	0.243777843774	86.8637377448	134.900106055	48.0363683101
31050	-70.3449475215	-14.224264039	-56.1206834825	14.162257531	0.132748124856	35.5764562475	0.267774767209	106.685179519	132.859629076	26.1744495579
31060	-70.7823446198	-14.0815375691	-56.7008070507	12.7531202372	0.114620719395	35.5764562475	0.267774767209	111.263655511	132.859629076	21.5959735654
31070	-73.0094750169	-15.0988961098	-57.9105789071	16.1734747552	0.131568822939	42.2759195473	0.304594252614	122.927866906	138.794212906	15.8663459999
31080	-71.566617725	-14.933990984	-56.632626741	19.4121866321	0.20212984957	37.3714123245	0.250777313901	96.0381985811	149.022300874	52.9841022928
31090	-70.356086975	-13.925090482	-56.4309964929	15.8085127132	0.168459154935	30.9517857829	0.218743449716	93.8418141732	141.498114906	47.656300733
31100	-69.9512032647	-13.5401658584	-56.4110374063	15.8085127132	0.168459154935	27.1251548077	0.196128188707	93.8418141732	138.303193368	44.4613791951
31110	-71.1733902144	-14.0071048289	-57.1662853855	14.3917066227	0.165522956209	33.1712314071	0.239183583352	86.9468921553	138.685234757	51.7383426017
31120	-69.6847958457	-13.0883628629	-56.5964329828	14.0748094111	0.144910055598	24.3780905993	0.182414843168	97.1279001516	133.640937195	36.5130370433
31130	-70.0398528686	-14.085114815	-55.9547380536	14.8710933581	0.152934979627	33.47708515	0.246630942212	97.2380118296	135.737571489	38.4995596597
31140	-70.9521338094	-14.7020349711	-56.2500988383	13.8253132533	0.141584988672	40.6247321529	0.325315596412	97.6467447781	124.877911176	27.2311663978
31150	-69.8811233692	-14.0396830233	-55.8414403459	18.2351990715	0.195158310511	29.6357818295	0.227287301994	93.4379838795	130.389078358	36.9510944787
31160	-70.4962175525	-14.3231750212	-56.1730425313	18.2351990715	0.195158310511	32.4700557768	0.227933333425	93.4379838795	142.454178548	49.0161946685
31170	-70.5996535781	-14.1820435333	-56.4176100448	16.8623864904	0.156656012604	32.4700557768	0.227933333425	107.639574186	142.454178548	34.8146043617
31180	-69.9405156139	-14.7888275748	-55.1516880391	22.3638004811	0.223626658776	32.9610218051	0.236423082829	100.005073651	139.415413295	39.4103396446
31190	-70.3598197213	-15.76884768	-54.5909720413	22.3638004811	0.223626658776	42.6702656986	0.327380241427	100.005073651	130.338549182	30.3334755318
31200	-70.5301183637	-16.387283513	-54.1428348507	28.4914586568	0.280326813339	42.6702656986	0.327380241427	101.636580238	130.338549182	28.7019689442
31210	-72.5917881106	-18.5836362174	-54.0081518932	25.8526442553	0.262294334084	67.1112448012	0.506775063889	98.5634872579	132.428072301	33.8645850433
31220	-75.3101245902	-18.525202937	-56.7849216532	30.4350978284	0.348776113997	61.8612580358	0.503493672406	87.2625635958	122.864022779	35.6014591836
31230	-76.6817664615	-20.4482442871	-56.2335221744	30.4350978284	0.348776113997	81.0103129692	0.584852239571	87.2625635958	138.514153641	51.2515900452
31240	-75.2421290629	-19.2100361244	-56.0320929384	34.4444491596	0.385827618363	64.6432118796	0.523468867106	89.2741927231	123.490079242	34.2158865187
31250	-74.8741091318	-17.9814480307	-56.8926611011	34.4444491596	0.385827618363	52.4415799801	0.439219829099	89.2741927231	119.397113941	30.1229212181
31260	-74.8478656861	-17.255747799	-57.5921178871	27.2601221507	0.313152310261	52.4415799801	0.439219829099	87.0506819123	119.397113941	32.3464320288
31270	-73.0018574728	-18.6345110302	-54.3673464425	28.2035683548	0.263336142447	65.2898658889	0.484936196458	107.101015807	134.635992046	27.5349762385
31280	-72.9539899178	-19.2472606809	-53.7067292369	34.2626529746	0.331748029027	65.2898658889	0.484936196458	103.279145546	134.635992046	31.3568464991
31290	-72.136612395	-17.8154497344	-54.3211626605	33.5144336187	0.313873902366	51.8437757873	0.379010316341	106.776744948	136.787241803	30.0104968555
31300	-71.802003517	-16.3019367589	-55.5000667581	18.5237468455	0.169430919998	51.8437757873	0.379010316341	109.32919945	136.787241803	27.4580423534
31310	-70.472221476	-14.2245063741	-56.2477151019	13.696686148	0.142336966787	36.0185953023	0.284041604212	96.2271886015	126.807463302	30.5802747004
31320	-73.5282597276	-13.3788252729	-60.1494344547	17.6286516704	0.1396726599	23.7572730218	0.159251657531	126.214047066	149.180695448	22.9666483825
31330	-69.5914020877	-14.2774744559	-55.3139276318	20.0821056003	0.197358037104	30.1622666481	0.229610553472	101.75468856	131.362719143	29.6080305831
31340	-69.6151583054	-13.4388556999	-56.1763026056	20.0821056003	0.197358037104	21.8301377527	0.175551888769	101.75468856	124.351483232	22.5967946719
31350	-70.183884241	-15.7728110299	-54.4110732111	25.9838612717	0.253904073871	39.0932919507	0.293649283451	102.337315331	133.129192387	30.7918770552
31360	-73.4915013515	-19.3982468699	-54.0932544816	25.9838612717	0.253904073871	75.0681767936	0.573122840201	102.337315331	130.980954741	28.64363941
31370	-74.6223989374	-19.238503073	-55.3838958644	16.8049724438	0.175908332188	82.6953817351	0.605364499222	95.5325551367	136.604280299	41.0717251628
31380	-75.1081578949	-18.8380510084	-56.2701068865	12.8575607332	0.118799396621	82.6953817351	0.605364499222	108.22917539	136.604280299	28.3751049094
31390	-72.4438223232	-16.0435350974	-56.4002872258	12.109142635	0.131190780487	55.6550919047	0.436521934286	92.3017805832	127.496667483	35.1948868998
31400	-72.2034116244	-15.3378953805	-56.8655162439	14.1025263894	0.137876912041	46.7146574257	0.320489358405	102.283451092	145.760401089	43.4769499967
31410	-71.9004826467	-16.1989997931	-55.7014828536	22.621150377	0.230297050064	46.7146574257	0.320489358405	98.2259667274	145.760401089	47.5344343613
31420	-69.475826746	-13.5432291136	-55.9325976324	17.9517249405	0.176334654114	25.0084813894	0.192346432656	101.804860938	130.017911141	28.2130502036
31430	-70.5262624754	-12.541850132	-57.9844123434	14.2299360135	0.161111252583	18.7748601108	0.149190222993	88.3236632166	125.845110585	37.5214473687
31440	-70.3405389999	-12.5568512522	-57.7836877477	14.4118408773	0.129217590642	18.7748601108	0.149190222993	111.531570939	125.845110585	14.3135396462
31450	-70.3783242514	-11.9652684296	-58.4130558218	10.707523298	0.116633970501	16.6018326834	0.123290624122	91.8044995979	134.656084367	42.8515847687
31460	-70.4054096126	-12.3371744909	-58.0682351218	10.707523298	0.116633970501	20.2973973336	0.146786586733	91.8044995979	138.27828404	46.4737844422
31470	-70.0532402723	-12.1510614475	-57.9021788248	11.1930926274	0.108112200318	17.9731119566	0.132893971385	103.532187805	135.243997672	31.7118098672
31480	-71.3657182003	-11.5986658526	-59.7670523477	8.02870294112	0.0918146298497	15.6385639962	0.124173238815	87.4447019419	125.941500322	38.4967983802
31490	-70.4449018501	-11.9716115947	-58.4732902554	11.7427425466	0.107232445823	15.6385639962	0.124173238815	109.507364646	125.941500322	16.4341356762
31500	-70.2384332429	-12.1262192851	-58.1122139578	10.6597344771	0.102928809021	18.2515914077	0.144534437552	103.564148643	126.278496093	22.7143474502
31510	-70.7025803024	-11.8869304518	-58.8156498506	8.28736720561	0.0824077475835	18.2515914077	0.144534437552	100.565389161	126.278496093	25.7131069322
31520	-71.4194565849	-12.2550253328	-59.1644312521	8.28736720561	0.0824077475835	21.9298061036	0.147268551277	100.565389161	148.910313257	48.3449240958
31530	-71.1649521391	-11.5440078172	-59.6209443219	11.3677557164	0.120926942766	11.7463773989	0.101614394366	94.005152668	115.597573278	21.59242061
31540	-71.631017063	-11.9912209913	-59.6397960717	15.9419973764	0.18705082002	11.5843248859	0.0954331113161	85.2281608533	121.386851231	36.1586903779
31550	-70.6749257523	-11.4358275912	-59.2390981611	13.2514649877	0.139910735429	8.79727378337	0.0662226857209	94.713711189	132.843808547	38.1300973578
31560	-71.846992739	-11.1948106694	-60.6521820697	13.2514649877	0.139910735429	6.41265669508	0.0406705556353	94.713711189	157.67320104	62.9594898507
